Order Id,Order Status,Market
25742,PENDING_PAYMENT,Pacific Asia
20482,PENDING_PAYMENT,Pacific Asia
76926,PENDING_PAYMENT,Pacific Asia
30115,PENDING_PAYMENT,Pacific Asia
74833,PENDING_PAYMENT,Pacific Asia
27674,PENDING_PAYMENT,Pacific Asia
29549,PENDING_PAYMENT,Pacific Asia
49067,PENDING_PAYMENT,Pacific Asia
74778,PENDING_PAYMENT,Pacific Asia
47053,PENDING_PAYMENT,Pacific Asia
27016,PENDING_PAYMENT,Pacific Asia
73838,PENDING_PAYMENT,Pacific Asia
24317,PENDING_PAYMENT,Pacific Asia
21031,PENDING_PAYMENT,Pacific Asia
72459,PENDING_PAYMENT,Pacific Asia
27675,PENDING_PAYMENT,Pacific Asia
29120,PENDING_PAYMENT,Pacific Asia
30563,PENDING_PAYMENT,Pacific Asia
72456,PENDING_PAYMENT,Pacific Asia
74377,PENDING_PAYMENT,Pacific Asia
23150,PENDING_PAYMENT,Pacific Asia
44262,PENDING_PAYMENT,Pacific Asia
41995,PENDING_PAYMENT,Pacific Asia
74411,PENDING_PAYMENT,Pacific Asia
45735,PENDING_PAYMENT,Pacific Asia
23962,PENDING_PAYMENT,Pacific Asia
20398,PENDING_PAYMENT,Pacific Asia
31026,PENDING_PAYMENT,Pacific Asia
44978,PENDING_PAYMENT,Pacific Asia
43703,PENDING_PAYMENT,Pacific Asia
26214,PENDING_PAYMENT,Pacific Asia
51273,PENDING_PAYMENT,Pacific Asia
45564,PENDING_PAYMENT,Pacific Asia
23375,PENDING_PAYMENT,Pacific Asia
71739,PENDING_PAYMENT,Pacific Asia
20783,PENDING_PAYMENT,Pacific Asia
25809,PENDING_PAYMENT,Pacific Asia
23254,PENDING_PAYMENT,Pacific Asia
41877,PENDING_PAYMENT,Pacific Asia
29375,PENDING_PAYMENT,Pacific Asia
42015,PENDING_PAYMENT,Pacific Asia
22933,PENDING_PAYMENT,Pacific Asia
27811,PENDING_PAYMENT,Pacific Asia
76706,PENDING_PAYMENT,Pacific Asia
74245,PENDING_PAYMENT,Pacific Asia
73650,PENDING_PAYMENT,Pacific Asia
72700,PENDING_PAYMENT,Pacific Asia
75015,PENDING_PAYMENT,Pacific Asia
76769,PENDING_PAYMENT,Pacific Asia
72657,PENDING_PAYMENT,Pacific Asia
72564,PENDING_PAYMENT,Pacific Asia
37342,PENDING_PAYMENT,USCA
32818,PENDING_PAYMENT,USCA
32839,PENDING_PAYMENT,USCA
48838,PENDING_PAYMENT,USCA
39502,PENDING_PAYMENT,USCA
32082,PENDING_PAYMENT,USCA
32933,PENDING_PAYMENT,USCA
39440,PENDING_PAYMENT,USCA
41155,PENDING_PAYMENT,USCA
37042,PENDING_PAYMENT,USCA
41197,PENDING_PAYMENT,USCA
35018,PENDING_PAYMENT,USCA
38430,PENDING_PAYMENT,USCA
36304,PENDING_PAYMENT,USCA
36600,PENDING_PAYMENT,USCA
32681,PENDING_PAYMENT,USCA
31566,PENDING_PAYMENT,USCA
35321,PENDING_PAYMENT,USCA
37706,PENDING_PAYMENT,USCA
17740,PAYMENT_REVIEW,Europe
63987,PENDING_PAYMENT,Europe
68016,PENDING_PAYMENT,Europe
62157,PENDING_PAYMENT,Europe
65284,PENDING_PAYMENT,Europe
17922,PENDING_PAYMENT,Europe
19859,PENDING_PAYMENT,Europe
9435,PENDING_PAYMENT,LATAM
54982,PENDING_PAYMENT,LATAM
12116,PENDING_PAYMENT,Europe
63965,PENDING_PAYMENT,Europe
52507,PENDING_PAYMENT,LATAM
7894,PENDING_PAYMENT,LATAM
8150,PENDING_PAYMENT,LATAM
1458,PENDING_PAYMENT,LATAM
6144,PENDING_PAYMENT,LATAM
60475,PENDING_PAYMENT,LATAM
4688,PENDING_PAYMENT,LATAM
7026,PENDING_PAYMENT,LATAM
51934,PENDING_PAYMENT,LATAM
51315,PENDING_PAYMENT,LATAM
56543,PENDING_PAYMENT,LATAM
60890,PENDING_PAYMENT,LATAM
7841,PENDING_PAYMENT,LATAM
673,PENDING_PAYMENT,LATAM
30792,PENDING_PAYMENT,Pacific Asia
42155,PENDING_PAYMENT,Pacific Asia
49485,PENDING_PAYMENT,Pacific Asia
27435,PENDING_PAYMENT,Pacific Asia
45701,PENDING_PAYMENT,Pacific Asia
22480,PENDING_PAYMENT,Pacific Asia
28953,PENDING_PAYMENT,Pacific Asia
30101,PENDING_PAYMENT,Pacific Asia
24318,PENDING_PAYMENT,Pacific Asia
21623,PENDING_PAYMENT,Pacific Asia
25036,PENDING_PAYMENT,Pacific Asia
50771,PENDING_PAYMENT,Pacific Asia
21083,PENDING_PAYMENT,Pacific Asia
23801,PENDING_PAYMENT,Pacific Asia
45129,PENDING_PAYMENT,Pacific Asia
44196,PENDING_PAYMENT,Pacific Asia
32376,PENDING_PAYMENT,USCA
36871,PENDING_PAYMENT,USCA
40324,PENDING_PAYMENT,USCA
35548,PENDING_PAYMENT,USCA
40030,PENDING_PAYMENT,USCA
37215,PENDING_PAYMENT,USCA
31716,PENDING_PAYMENT,USCA
40650,PENDING_PAYMENT,USCA
41622,PENDING_PAYMENT,USCA
36721,PENDING_PAYMENT,USCA
34166,PENDING_PAYMENT,USCA
40472,PENDING_PAYMENT,USCA
32275,PENDING_PAYMENT,USCA
42538,PENDING_PAYMENT,Africa
46597,PENDING_PAYMENT,Africa
45896,PENDING_PAYMENT,Africa
51167,PENDING_PAYMENT,Africa
17751,PAYMENT_REVIEW,Europe
63440,PENDING_PAYMENT,Europe
19340,PENDING_PAYMENT,Europe
43669,PENDING_PAYMENT,Europe
62968,PENDING_PAYMENT,Europe
18609,PENDING_PAYMENT,Europe
63784,PENDING_PAYMENT,Europe
18883,PENDING_PAYMENT,Europe
16327,PENDING_PAYMENT,Europe
61380,PENDING_PAYMENT,LATAM
7104,PENDING_PAYMENT,LATAM
57344,PENDING_PAYMENT,LATAM
3663,PENDING_PAYMENT,LATAM
52864,PENDING_PAYMENT,LATAM
2139,PENDING_PAYMENT,LATAM
3127,PENDING_PAYMENT,LATAM
54477,PENDING_PAYMENT,LATAM
6910,PENDING_PAYMENT,LATAM
53169,PENDING_PAYMENT,LATAM
56054,PENDING_PAYMENT,LATAM
303,PENDING_PAYMENT,LATAM
52653,PENDING_PAYMENT,LATAM
6454,PENDING_PAYMENT,LATAM
56987,PENDING_PAYMENT,LATAM
27221,PAYMENT_REVIEW,Pacific Asia
26261,PENDING_PAYMENT,Pacific Asia
30200,PENDING_PAYMENT,Pacific Asia
21455,PENDING_PAYMENT,Pacific Asia
28364,PENDING_PAYMENT,Pacific Asia
24036,PENDING_PAYMENT,Pacific Asia
37384,PAYMENT_REVIEW,USCA
36263,PENDING_PAYMENT,USCA
38806,PENDING_PAYMENT,USCA
32733,PENDING_PAYMENT,USCA
37672,PENDING_PAYMENT,USCA
31693,PENDING_PAYMENT,USCA
44810,PENDING,Africa
48008,PENDING,Africa
50192,PENDING,Africa
49156,PENDING,Africa
45367,PENDING,Africa
48735,PENDING,Africa
44244,PROCESSING,Africa
49414,PROCESSING,Africa
45829,PROCESSING,Africa
44043,PROCESSING,Africa
47566,PROCESSING,Africa
50370,PROCESSING,Africa
45632,PROCESSING,Africa
43163,SUSPECTED_FRAUD,Africa
71032,CANCELED,Europe
69620,CANCELED,Europe
66986,CANCELED,Europe
65161,CANCELED,Europe
65782,CANCELED,Europe
67232,CANCELED,Europe
14533,CANCELED,Europe
69465,PENDING,Europe
69443,PENDING,Europe
70974,PENDING,Europe
69849,PENDING,Europe
16779,PENDING,Europe
14148,PENDING,Europe
63413,PENDING,Europe
71307,PENDING,Europe
68051,PENDING,Europe
13749,PENDING,Europe
14436,PENDING,Europe
11777,PENDING,Europe
62928,PENDING,Europe
64503,PENDING,Europe
14981,PENDING,Europe
70266,PENDING,Europe
13663,PENDING,Europe
15982,PENDING,Europe
70225,PENDING,Europe
19804,PENDING,Europe
65217,PENDING,Europe
15374,PENDING,Europe
18782,PENDING,Europe
41655,PENDING,Europe
16230,PENDING,Europe
17422,PENDING,Europe
64667,PENDING,Europe
19409,PENDING,Europe
19135,PENDING,Europe
17942,PENDING,Europe
12311,PENDING,Europe
20083,PENDING,Europe
69105,PENDING,Europe
71409,PENDING,Europe
71514,PENDING,Europe
69776,PROCESSING,Europe
69577,PROCESSING,Europe
70648,PROCESSING,Europe
69461,PROCESSING,Europe
69622,PROCESSING,Europe
69691,PROCESSING,Europe
65932,PROCESSING,Europe
19919,PROCESSING,Europe
61925,PROCESSING,Europe
15291,PROCESSING,Europe
62801,PROCESSING,Europe
46601,PROCESSING,Europe
16593,PROCESSING,Europe
14899,PROCESSING,Europe
14828,PROCESSING,Europe
14202,PROCESSING,Europe
42406,PROCESSING,Europe
62007,PROCESSING,Europe
66408,PROCESSING,Europe
68124,PROCESSING,Europe
65940,PROCESSING,Europe
10326,PROCESSING,Europe
71241,PROCESSING,Europe
62890,PROCESSING,Europe
12252,PROCESSING,Europe
11816,PROCESSING,Europe
11294,PROCESSING,Europe
17739,PROCESSING,Europe
12959,PROCESSING,Europe
17185,PROCESSING,Europe
19793,PROCESSING,Europe
63174,PROCESSING,Europe
18079,PROCESSING,Europe
12834,PROCESSING,Europe
65484,PROCESSING,Europe
12067,PROCESSING,Europe
69087,PROCESSING,Europe
69387,PROCESSING,Europe
69306,PROCESSING,Europe
70934,SUSPECTED_FRAUD,Europe
66512,SUSPECTED_FRAUD,Europe
68076,SUSPECTED_FRAUD,Europe
15352,SUSPECTED_FRAUD,Europe
49582,SUSPECTED_FRAUD,Europe
11988,SUSPECTED_FRAUD,Europe
10973,SUSPECTED_FRAUD,Europe
10074,CANCELED,LATAM
9613,CANCELED,LATAM
753,CANCELED,LATAM
54014,CANCELED,LATAM
9702,CANCELED,LATAM
6180,CANCELED,LATAM
8435,PENDING,LATAM
60530,PENDING,LATAM
56613,PENDING,LATAM
51931,PENDING,LATAM
5395,PENDING,LATAM
3115,PENDING,LATAM
57207,PENDING,LATAM
5913,PENDING,LATAM
59411,PENDING,LATAM
1349,PENDING,LATAM
59315,PENDING,LATAM
53182,PENDING,LATAM
51793,PENDING,LATAM
3754,PENDING,LATAM
51962,PENDING,LATAM
4374,PENDING,LATAM
9253,PENDING,LATAM
3395,PENDING,LATAM
54013,PENDING,LATAM
9801,PENDING,LATAM
2227,PENDING,LATAM
52229,PENDING,LATAM
2071,PENDING,LATAM
60721,PENDING,LATAM
9274,PENDING,LATAM
5628,PENDING,LATAM
3173,PENDING,LATAM
55801,PENDING,LATAM
2930,PENDING,LATAM
5603,PENDING,LATAM
8298,PENDING,LATAM
53424,PENDING,LATAM
2982,PENDING,LATAM
7544,PENDING,LATAM
4227,PROCESSING,LATAM
1507,PROCESSING,LATAM
54905,PROCESSING,LATAM
59926,PROCESSING,LATAM
9986,PROCESSING,LATAM
9956,PROCESSING,LATAM
4696,PROCESSING,LATAM
1826,PROCESSING,LATAM
6236,PROCESSING,LATAM
58572,PROCESSING,LATAM
9657,PROCESSING,LATAM
3106,PROCESSING,LATAM
8245,PROCESSING,LATAM
58394,PROCESSING,LATAM
56569,PROCESSING,LATAM
2315,PROCESSING,LATAM
55136,PROCESSING,LATAM
54547,PROCESSING,LATAM
57688,PROCESSING,LATAM
4926,PROCESSING,LATAM
5169,PROCESSING,LATAM
2637,PROCESSING,LATAM
4775,PROCESSING,LATAM
60407,PROCESSING,LATAM
5125,PROCESSING,LATAM
54283,SUSPECTED_FRAUD,LATAM
58392,SUSPECTED_FRAUD,LATAM
55993,SUSPECTED_FRAUD,LATAM
59726,SUSPECTED_FRAUD,LATAM
6842,SUSPECTED_FRAUD,LATAM
4610,SUSPECTED_FRAUD,LATAM
72922,CANCELED,Pacific Asia
72217,CANCELED,Pacific Asia
28100,CANCELED,Pacific Asia
23437,CANCELED,Pacific Asia
29112,CANCELED,Pacific Asia
24142,CANCELED,Pacific Asia
73683,CANCELED,Pacific Asia
72947,PENDING,Pacific Asia
72926,PENDING,Pacific Asia
75558,PENDING,Pacific Asia
75280,PENDING,Pacific Asia
72277,PENDING,Pacific Asia
29747,PENDING,Pacific Asia
21881,PENDING,Pacific Asia
23441,PENDING,Pacific Asia
26248,PENDING,Pacific Asia
26835,PENDING,Pacific Asia
27806,PENDING,Pacific Asia
27761,PENDING,Pacific Asia
44361,PENDING,Pacific Asia
25957,PENDING,Pacific Asia
47719,PENDING,Pacific Asia
28154,PENDING,Pacific Asia
25333,PENDING,Pacific Asia
23780,PENDING,Pacific Asia
22812,PENDING,Pacific Asia
23265,PENDING,Pacific Asia
25617,PENDING,Pacific Asia
49678,PENDING,Pacific Asia
23261,PENDING,Pacific Asia
74934,PENDING,Pacific Asia
75332,PENDING,Pacific Asia
20944,PENDING,Pacific Asia
73832,PENDING,Pacific Asia
23094,PENDING,Pacific Asia
28341,PENDING,Pacific Asia
25153,PENDING,Pacific Asia
72001,PENDING,Pacific Asia
25721,PENDING,Pacific Asia
71952,PENDING,Pacific Asia
72096,PENDING,Pacific Asia
71754,PENDING,Pacific Asia
20404,PENDING,Pacific Asia
28234,PENDING,Pacific Asia
25233,PENDING,Pacific Asia
76595,PENDING,Pacific Asia
76593,PENDING,Pacific Asia
73661,PENDING,Pacific Asia
74271,PENDING,Pacific Asia
76800,PENDING,Pacific Asia
75303,PROCESSING,Pacific Asia
25953,PROCESSING,Pacific Asia
25640,PROCESSING,Pacific Asia
73917,PROCESSING,Pacific Asia
44243,PROCESSING,Pacific Asia
26834,PROCESSING,Pacific Asia
72393,PROCESSING,Pacific Asia
28199,PROCESSING,Pacific Asia
74074,PROCESSING,Pacific Asia
47442,PROCESSING,Pacific Asia
73732,PROCESSING,Pacific Asia
44902,PROCESSING,Pacific Asia
25736,PROCESSING,Pacific Asia
44288,PROCESSING,Pacific Asia
74400,PROCESSING,Pacific Asia
77136,PROCESSING,Pacific Asia
42026,PROCESSING,Pacific Asia
75316,PROCESSING,Pacific Asia
73853,PROCESSING,Pacific Asia
49595,PROCESSING,Pacific Asia
29684,PROCESSING,Pacific Asia
77149,PROCESSING,Pacific Asia
27265,PROCESSING,Pacific Asia
74894,PROCESSING,Pacific Asia
41937,PROCESSING,Pacific Asia
23038,PROCESSING,Pacific Asia
28931,PROCESSING,Pacific Asia
48895,PROCESSING,Pacific Asia
28558,PROCESSING,Pacific Asia
25348,PROCESSING,Pacific Asia
30140,PROCESSING,Pacific Asia
23438,PROCESSING,Pacific Asia
25983,PROCESSING,Pacific Asia
44206,PROCESSING,Pacific Asia
21828,PROCESSING,Pacific Asia
22368,PROCESSING,Pacific Asia
26011,PROCESSING,Pacific Asia
47385,PROCESSING,Pacific Asia
27705,PROCESSING,Pacific Asia
30744,PROCESSING,Pacific Asia
24707,PROCESSING,Pacific Asia
27704,PROCESSING,Pacific Asia
24201,PROCESSING,Pacific Asia
20966,PROCESSING,Pacific Asia
74025,PROCESSING,Pacific Asia
71616,PROCESSING,Pacific Asia
72767,PROCESSING,Pacific Asia
72799,PROCESSING,Pacific Asia
28946,SUSPECTED_FRAUD,Pacific Asia
50280,SUSPECTED_FRAUD,Pacific Asia
76897,SUSPECTED_FRAUD,Pacific Asia
27711,SUSPECTED_FRAUD,Pacific Asia
28875,SUSPECTED_FRAUD,Pacific Asia
75463,SUSPECTED_FRAUD,Pacific Asia
74207,SUSPECTED_FRAUD,Pacific Asia
73536,SUSPECTED_FRAUD,Pacific Asia
34192,CANCELED,USCA
40910,CANCELED,USCA
40534,CANCELED,USCA
32049,CANCELED,USCA
36061,PENDING,USCA
35988,PENDING,USCA
33735,PENDING,USCA
38427,PENDING,USCA
33649,PENDING,USCA
35104,PENDING,USCA
40794,PENDING,USCA
44019,PENDING,USCA
39819,PENDING,USCA
39738,PENDING,USCA
31460,PENDING,USCA
31305,PENDING,USCA
33089,PENDING,USCA
40909,PENDING,USCA
36105,PENDING,USCA
40737,PENDING,USCA
36925,PENDING,USCA
32023,PENDING,USCA
33155,PENDING,USCA
40667,PENDING,USCA
36503,PENDING,USCA
37291,PROCESSING,USCA
34042,PROCESSING,USCA
36005,PROCESSING,USCA
36518,PROCESSING,USCA
34636,PROCESSING,USCA
33433,PROCESSING,USCA
36162,PROCESSING,USCA
40662,PROCESSING,USCA
31656,PROCESSING,USCA
36620,PROCESSING,USCA
38929,PROCESSING,USCA
38337,SUSPECTED_FRAUD,USCA
38405,SUSPECTED_FRAUD,USCA
41972,SUSPECTED_FRAUD,USCA
40406,SUSPECTED_FRAUD,USCA
45320,PENDING,Africa
49450,PENDING,Africa
45102,CANCELED,Europe
17258,PENDING,Europe
63529,PROCESSING,Europe
16358,PROCESSING,Europe
11673,SUSPECTED_FRAUD,Europe
49349,SUSPECTED_FRAUD,Europe
3774,CANCELED,LATAM
3169,PENDING,LATAM
60959,PENDING,LATAM
57279,PENDING,LATAM
1659,PENDING,LATAM
5630,PENDING,LATAM
26368,PENDING,Pacific Asia
26634,PENDING,Pacific Asia
20618,PROCESSING,Pacific Asia
42243,PROCESSING,Pacific Asia
28339,PROCESSING,Pacific Asia
42942,PROCESSING,Pacific Asia
24979,SUSPECTED_FRAUD,Pacific Asia
29431,SUSPECTED_FRAUD,Pacific Asia
32979,CANCELED,USCA
39749,CANCELED,USCA
35931,PENDING,USCA
33011,PENDING,USCA
36374,PROCESSING,USCA
41210,PROCESSING,USCA
34635,PROCESSING,USCA
35111,PROCESSING,USCA
35892,PROCESSING,USCA
34354,SUSPECTED_FRAUD,USCA
47880,PENDING,Africa
48579,PENDING,Africa
46919,PENDING,Africa
43871,PROCESSING,Africa
65132,PENDING,Europe
63031,PENDING,Europe
19796,PENDING,Europe
17805,PROCESSING,Europe
64505,PROCESSING,Europe
48311,PROCESSING,Europe
64175,PROCESSING,Europe
64888,SUSPECTED_FRAUD,Europe
53174,PENDING,LATAM
1172,PENDING,LATAM
61396,PENDING,LATAM
2527,PENDING,LATAM
59654,PENDING,LATAM
7715,PENDING,LATAM
2652,PROCESSING,LATAM
56361,SUSPECTED_FRAUD,LATAM
3757,SUSPECTED_FRAUD,LATAM
4067,SUSPECTED_FRAUD,LATAM
24021,PENDING,Pacific Asia
45462,PROCESSING,Pacific Asia
27453,PROCESSING,Pacific Asia
49460,PROCESSING,Pacific Asia
48312,PROCESSING,Pacific Asia
20546,PROCESSING,Pacific Asia
41936,PROCESSING,Pacific Asia
30973,SUSPECTED_FRAUD,Pacific Asia
20968,SUSPECTED_FRAUD,Pacific Asia
39151,CANCELED,USCA
36362,CANCELED,USCA
31312,PENDING,USCA
34602,PENDING,USCA
40407,PENDING,USCA
41260,PENDING,USCA
50638,PENDING,USCA
39448,PROCESSING,USCA
35154,SUSPECTED_FRAUD,USCA
32325,SUSPECTED_FRAUD,USCA
48847,PENDING,Africa
44397,PROCESSING,Africa
43188,PROCESSING,Africa
17691,PENDING,Europe
44671,PROCESSING,Europe
42377,SUSPECTED_FRAUD,Europe
58415,CANCELED,LATAM
55314,CANCELED,LATAM
2403,PENDING,LATAM
60384,PENDING,LATAM
2223,PROCESSING,LATAM
5592,PROCESSING,LATAM
48696,PROCESSING,Pacific Asia
21831,PROCESSING,Pacific Asia
37012,PENDING,USCA
35929,PENDING,USCA
39600,PROCESSING,USCA
31555,PROCESSING,USCA
42903,PENDING,Africa
17302,PENDING,Europe
14200,PENDING,Europe
6550,CANCELED,LATAM
55347,PROCESSING,LATAM
55443,PROCESSING,LATAM
1059,PROCESSING,LATAM
29720,PENDING,Pacific Asia
31056,PENDING,Pacific Asia
31214,PROCESSING,Pacific Asia
31494,CANCELED,USCA
37888,PROCESSING,USCA
33051,PROCESSING,USCA
39810,PROCESSING,USCA
44730,PENDING,Africa
51183,PENDING,Africa
42695,PENDING,Africa
48692,PENDING,Africa
44295,PROCESSING,Africa
49280,PROCESSING,Africa
50247,PROCESSING,Africa
47619,PROCESSING,Africa
46559,SUSPECTED_FRAUD,Africa
46556,SUSPECTED_FRAUD,Africa
70072,CANCELED,Europe
61785,CANCELED,Europe
70480,CANCELED,Europe
19064,CANCELED,Europe
65926,PENDING,Europe
67293,PENDING,Europe
15475,PENDING,Europe
19537,PENDING,Europe
63767,PENDING,Europe
62841,PENDING,Europe
11035,PENDING,Europe
11924,PENDING,Europe
12821,PENDING,Europe
45272,PENDING,Europe
63906,PENDING,Europe
10957,PENDING,Europe
69072,PENDING,Europe
69627,PROCESSING,Europe
70710,PROCESSING,Europe
70599,PROCESSING,Europe
70881,PROCESSING,Europe
66963,PROCESSING,Europe
68253,PROCESSING,Europe
67607,PROCESSING,Europe
12713,PROCESSING,Europe
68982,PROCESSING,Europe
71408,PROCESSING,Europe
67936,SUSPECTED_FRAUD,Europe
3687,CANCELED,LATAM
6178,PENDING,LATAM
51928,PENDING,LATAM
53989,PENDING,LATAM
277,PENDING,LATAM
59037,PENDING,LATAM
57828,PENDING,LATAM
60887,PENDING,LATAM
5941,PENDING,LATAM
10108,PENDING,LATAM
51574,PENDING,LATAM
3986,PENDING,LATAM
5942,PENDING,LATAM
55818,PROCESSING,LATAM
4150,PROCESSING,LATAM
53917,PROCESSING,LATAM
4084,PROCESSING,LATAM
54722,PROCESSING,LATAM
1759,PROCESSING,LATAM
55619,PROCESSING,LATAM
1069,SUSPECTED_FRAUD,LATAM
56790,SUSPECTED_FRAUD,LATAM
53514,SUSPECTED_FRAUD,LATAM
72835,CANCELED,Pacific Asia
76783,CANCELED,Pacific Asia
75607,PENDING,Pacific Asia
20740,PENDING,Pacific Asia
21168,PENDING,Pacific Asia
48506,PENDING,Pacific Asia
26446,PENDING,Pacific Asia
28203,PENDING,Pacific Asia
42061,PENDING,Pacific Asia
74110,PENDING,Pacific Asia
27960,PENDING,Pacific Asia
47222,PENDING,Pacific Asia
73944,PENDING,Pacific Asia
23260,PENDING,Pacific Asia
23791,PENDING,Pacific Asia
28522,PENDING,Pacific Asia
71888,PENDING,Pacific Asia
23032,PENDING,Pacific Asia
72599,PENDING,Pacific Asia
74302,PENDING,Pacific Asia
75010,PENDING,Pacific Asia
71717,PENDING,Pacific Asia
44141,PROCESSING,Pacific Asia
25638,PROCESSING,Pacific Asia
27369,PROCESSING,Pacific Asia
27631,PROCESSING,Pacific Asia
46872,PROCESSING,Pacific Asia
76853,PROCESSING,Pacific Asia
23955,PROCESSING,Pacific Asia
73964,PROCESSING,Pacific Asia
31051,PROCESSING,Pacific Asia
75312,PROCESSING,Pacific Asia
23928,PROCESSING,Pacific Asia
23927,PROCESSING,Pacific Asia
22708,PROCESSING,Pacific Asia
26166,PROCESSING,Pacific Asia
71917,PROCESSING,Pacific Asia
71915,PROCESSING,Pacific Asia
23531,PROCESSING,Pacific Asia
49064,PROCESSING,Pacific Asia
72150,SUSPECTED_FRAUD,Pacific Asia
20432,SUSPECTED_FRAUD,Pacific Asia
74725,SUSPECTED_FRAUD,Pacific Asia
74017,SUSPECTED_FRAUD,Pacific Asia
33502,CANCELED,USCA
34332,CANCELED,USCA
34331,CANCELED,USCA
34302,PENDING,USCA
37116,PENDING,USCA
34734,PENDING,USCA
37558,PENDING,USCA
39068,PENDING,USCA
31432,PROCESSING,USCA
33334,PROCESSING,USCA
39525,PROCESSING,USCA
16816,CANCELED,Europe
16585,CANCELED,Europe
7643,CANCELED,LATAM
3618,PENDING,LATAM
46567,PENDING,Pacific Asia
26812,PENDING,Pacific Asia
24007,PROCESSING,Pacific Asia
34129,PENDING,USCA
32810,PENDING,USCA
38975,PROCESSING,USCA
33988,PROCESSING,USCA
35827,PROCESSING,USCA
33766,PROCESSING,USCA
34732,PROCESSING,USCA
14053,SUSPECTED_FRAUD,Europe
3047,PROCESSING,LATAM
55523,PROCESSING,LATAM
60927,PROCESSING,LATAM
24704,PENDING,Pacific Asia
40600,PENDING,USCA
33769,PENDING,USCA
33968,PROCESSING,USCA
39360,PROCESSING,USCA
64130,PENDING,Europe
4352,CANCELED,LATAM
56804,PENDING,LATAM
53773,PROCESSING,LATAM
54168,PROCESSING,LATAM
26937,PENDING,Pacific Asia
47047,PENDING,Pacific Asia
32197,PENDING,USCA
35034,PROCESSING,USCA
49043,PROCESSING,Africa
36802,PENDING,USCA
40643,PROCESSING,USCA
43668,PENDING,Africa
45534,PENDING,Africa
42907,PENDING,Africa
46261,PENDING,Africa
42788,PENDING,Africa
41492,PENDING,Africa
41377,PROCESSING,Africa
46264,PROCESSING,Africa
50517,PROCESSING,Africa
49650,PROCESSING,Africa
47762,PROCESSING,Africa
42300,SUSPECTED_FRAUD,Africa
71216,CANCELED,Europe
62999,CANCELED,Europe
12102,CANCELED,Europe
65646,CANCELED,Europe
71441,CANCELED,Europe
71091,PENDING,Europe
70752,PENDING,Europe
69606,PENDING,Europe
70924,PENDING,Europe
69905,PENDING,Europe
69633,PENDING,Europe
16286,PENDING,Europe
63851,PENDING,Europe
64629,PENDING,Europe
63058,PENDING,Europe
61944,PENDING,Europe
17358,PENDING,Europe
63810,PENDING,Europe
65238,PENDING,Europe
66190,PENDING,Europe
48718,PENDING,Europe
70503,PENDING,Europe
65009,PENDING,Europe
66522,PENDING,Europe
13363,PENDING,Europe
68763,PENDING,Europe
70447,PENDING,Europe
68868,PENDING,Europe
15627,PENDING,Europe
18449,PENDING,Europe
62496,PENDING,Europe
20080,PENDING,Europe
18978,PENDING,Europe
64384,PENDING,Europe
43586,PENDING,Europe
16279,PENDING,Europe
47791,PENDING,Europe
16870,PENDING,Europe
67444,PENDING,Europe
15178,PENDING,Europe
66525,PENDING,Europe
12435,PENDING,Europe
51284,PENDING,Europe
66923,PENDING,Europe
13901,PENDING,Europe
18379,PENDING,Europe
10925,PENDING,Europe
47331,PENDING,Europe
16484,PENDING,Europe
19515,PENDING,Europe
68479,PENDING,Europe
10956,PENDING,Europe
19673,PENDING,Europe
13840,PENDING,Europe
68950,PENDING,Europe
71438,PENDING,Europe
69457,PROCESSING,Europe
69654,PROCESSING,Europe
69456,PROCESSING,Europe
69436,PROCESSING,Europe
68869,PROCESSING,Europe
12256,PROCESSING,Europe
18619,PROCESSING,Europe
20245,PROCESSING,Europe
12603,PROCESSING,Europe
69984,PROCESSING,Europe
70019,PROCESSING,Europe
13076,PROCESSING,Europe
13689,PROCESSING,Europe
66840,PROCESSING,Europe
63763,PROCESSING,Europe
15952,PROCESSING,Europe
71142,PROCESSING,Europe
62053,PROCESSING,Europe
12760,PROCESSING,Europe
71249,PROCESSING,Europe
66695,PROCESSING,Europe
65859,PROCESSING,Europe
15790,PROCESSING,Europe
64641,PROCESSING,Europe
17349,PROCESSING,Europe
70426,PROCESSING,Europe
62663,PROCESSING,Europe
47150,PROCESSING,Europe
14942,PROCESSING,Europe
16344,PROCESSING,Europe
65920,PROCESSING,Europe
12014,PROCESSING,Europe
67213,PROCESSING,Europe
12266,PROCESSING,Europe
20156,PROCESSING,Europe
15872,PROCESSING,Europe
17775,PROCESSING,Europe
66393,PROCESSING,Europe
15060,PROCESSING,Europe
10379,PROCESSING,Europe
14764,PROCESSING,Europe
19660,PROCESSING,Europe
64081,PROCESSING,Europe
12609,PROCESSING,Europe
19377,PROCESSING,Europe
19382,PROCESSING,Europe
15753,PROCESSING,Europe
66971,PROCESSING,Europe
13114,PROCESSING,Europe
69101,PROCESSING,Europe
70873,SUSPECTED_FRAUD,Europe
64548,SUSPECTED_FRAUD,Europe
68718,SUSPECTED_FRAUD,Europe
17518,SUSPECTED_FRAUD,Europe
16959,SUSPECTED_FRAUD,Europe
66694,SUSPECTED_FRAUD,Europe
65574,SUSPECTED_FRAUD,Europe
14550,SUSPECTED_FRAUD,Europe
11140,SUSPECTED_FRAUD,Europe
54297,CANCELED,LATAM
58874,CANCELED,LATAM
4023,CANCELED,LATAM
4879,CANCELED,LATAM
7883,CANCELED,LATAM
57008,PENDING,LATAM
4989,PENDING,LATAM
53900,PENDING,LATAM
